id,question,answer,link
1098,"Tôi có bệnh lý nền đái tháo đường, huyết áp cao từ năm 1998 đến nay. Tôi vẫn uống thuốc đều đặn, chỉ số đường huyết ổn định, huyết áp bình thường. Tôi có được chích ngừa Covid-19 không? Nếu được chích ngừa, tôi có thể chích ở đâu, nên chích loại thuốc của hãng nào? Thời gian nào? Có chích dịch vụ được không?","Với bệnh nền đái tháo đường và cao huyết áp, anh đã được điều trị ổn định vẫn tiêm được vaccine Covid-19 tại các có sở được nhà nước cấp phép tiêm chủng. Hiện tại, vaccine đang được nhà nước cấp phép chủng ngừa là vaccine Astrazeneca (Anh), đang tiêm cho các đối tượng ưu tiên được nhà nước quy định. Miền Trung chưa có dịch vụ tiêm chủng các loại vaccine phòng Covid-19.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p110
1099,Trẻ 2 tháng tuổi tăng cân chậm phải làm sao?,"Bạn cần viết chi tiết thời gian, lượng sữa ước chừng mỗi lần bé bú rồi đưa bé đi khám để đánh giá biểu đồ tăng trưởng của con nhé.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/tre-2-thang-tuoi-tang-can-cham-phai-lam-sao/
1100,Hai bên tinh hoàn không đều nhau có sao không?,"Kích thước tinh hoàn không đều nhau là vấn đề bình thường. Bạn sờ thấy giống như hạt ngô cạnh tinh hoàn có thể là bệnh cảnh của mào tinh như: Viêm mào tinh, nang mào tinh. . . Vì vậy, bạn cần đi khám để được bác sĩ chỉ định siêu âm tinh hoàn nhằm chẩn đoán rõ hơn.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/hai-ben-tinh-hoan-khong-deu-nhau-co-sao-khong/
1101,Sưng cục cứng sau khi truyền dịch là do đâu?,"Sau truyền dịch, sưng cục cứng thường do thoát dịch ra tổ chức gian bào có thể đắp nước muối sinh lý hoặc chườm mát để giảm đau. Sau lấy máu xét nghiệm, trẻ sưng cục cứng thường do thoát quản chỗ sưng có màu đỏ hoặc tím, bạn có thể chườm mát cho trẻ. Lưu ý bạn phải đảm bảo không bị nhiễm khuẩn, chườm lạnh phải qua lớp vải tránh gây bỏng cho trẻ. Lưu ý bạn phải đảm bảo không bị nhiễm khuẩn, chườm lạnh phải qua lớp vải tránh gây bỏng cho trẻ.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/sung-cuc-cung-sau-khi-truyen-dich-la-do-dau/
1102,"Kết quả men gan GPT 69,76 liệu có nguy hiểm không?","Kết quả men gan GPT của bạn là 69, 76, tức là tăng gấp rưỡi bình thường. Có nhiều nguyên nhân gây tăng men gan (do thuốc, virus, . . . ). Bạn nên kiểm tra lại sau 1 tháng. Nếu men gan tăng liên tục trong 6 tháng có nghĩa là bạn bị viêm gan mạn tính và cần tìm nguyên nhân để được điều trị phù hợp.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/ket-qua-men-gan-gpt-6976-lieu-co-nguy-hiem-khong/
1103,Mổ cột sống sau bao lâu có thể mang thai?,"Vật liệu kim loại sử dụng trong phẫu thuật cột sống thường là loại không từ tính nên có thể chụp bất kỳ thời điểm nào. Tuy nhiên do vết mổ mới nên bác sĩ khuyên nên chụp kiểm tra lại sau 6 tháng để vết thương ổn định. Việc chụp cộng hưởng từ không ảnh hưởng đến vấn đề mang thai. Riêng chụp CT thì có bị nhiễm xạ và có thể ảnh hưởng đến chất liệu di truyền tuy nguy cơ rất thấp. Nếu chụp CT vùng bụng chậu (ví dụ cột sống thắt lưng cùng, bụng, tiểu khung, . . . )và chụp nhiều lần thì nguy cơ sẽ cao hơn do liều nhiễm xạ tích tụ nhiều hơn. Xét đến các yếu tố trên (phẫu thuật cột sống, chụp CT nhiều lần) thì việc có thai là tùy vào tình hình sức khỏe của em. Nếu mọi việc ổn định sau tái khám 6 tháng có thể mang thai bình thường",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/mo-cot-song-sau-bao-lau-co-mang-thai/
1104,"Tiểu buốt, tiểu són là dấu hiệu bệnh gì?","Bạn bị tiểu buốt, tiểu són là biểu hiện của nhiều bệnh lý về đường tiết niệu như: Viêm đường tiết niệu, bệnh lây truyền qua đường tình dục, sỏi hệ tiết niệu, u niệu đạo bàng quang,... Do vậy, bạn cần đến bệnh viện để được tư vấn và làm các xét nghiệm phù hợp mới có thể chẩn đoán được chính xác bệnh.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/tieu-buot-tieu-son-la-dau-hieu-benh-gi/
1105,Mặc dù chưa lập gia đình nhưng trước đây em đã nạo hút thai một lần. Nay em muốn thăm khám sức khỏe sinh sản trước khi kết hôn để kiểm tra xem bản thân có vấn đề gì không thì em nên đi khám và thực hiện những xét nghiệm gì? Tại Tâm Anh có gói khám sức khỏe trước khi kết hôn không? Có tốn kém nhiều không?,"Trước khi kết hôn anh, chị có thể đi khám tiền hôn nhân. Ngoài những xét nghiệm thường quy, tùy theo khai thác bệnh sử, các bác sĩ có thể cho làm thêm những xét nghiệm khác trong khám phụ khoa như siêu âm tử cung, xét nghiệm tinh dịch đồ, thăm dò trước. Ví dụ như xét nghiệm thalassemia nếu nhưng hai bạn cũng mang gen, dù không biểu hiện bệnh nhưng mang gen thì 1/4 con sinh ra có thể bị bệnh, con có thể mang gen. Bác sĩ sẽ tư vấn tiêm phòng trước khi mang thai, thời gian tiêm trước khi mang thai tối thiểu là bao nhiêu.",https://vnexpress.net/tu-van-vo-sinh-hiem-muon-vo-sinh-khong-vo-vong-p18
1106,"U tuyến yên không được ăn thịt đỏ, đồ ngọt có đúng không?","Hiện chưa có chế độ ăn uống đặc hiệu dành cho bệnh nhân trong hoặc sau khi điều trị khối u não. Tuy nhiên, tình trạng bệnh lý, phẫu thuật và việc dùng thuốc điều trị khối u não có thể khiến việc ăn uống trở nên khó khăn hơn. Bạn nên đến thăm khám Bác sĩ chuyên khoa Thần kinh và chuyên gia dinh dưỡng để được chẩn đoán và chỉ định điều trị phù hợp nhé",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/u-tuyen-yen-khong-duoc-an-thit-do-do-ngot-co-dung-khong/
1107,"Đầu lâng lâng, hoa mắt, tiểu buốt và có huyết áp 140/90 phải làm gì?","Bác sĩ không biết được tiền sử bạn có tăng huyết áp không và dùng thuốc như thế nào. Huyết áp của bạn 140/90mmHg đã được xếp vào tăng huyết áp độ I. Người tăng huyết áp ở ngưỡng này đôi khi cũng có đau đầu, nhưng trường hợp của bạn bác sĩ không nghĩ nhiều đến đau đầu do tăng huyết áp. Nếu bạn lần đầu phát hiện có chỉ số huyết áp cao (140/90 mmHg).Đề nghị có chế độ dinh dưỡng và vận động phù hợp.Chế độ hạn chế mặn, tránh ăn nhiều cá thịt đỏ.Ưu tiên các loại thịt cung cấp đạm có màu trắng như cá, gà.Vận động hợp lý.Điều chỉnh cân nặng mục tiêu.Theo dõi huyết áp thường xuyên.Nếu sau 1 tháng đã điều chỉnh tích cực bằng chế độ tiết thực, vận động mà huyết áp không cải thiện, khám với bác sĩ Nội tim mạch để được khám và tư vấn đúng chuyên khoa. Tình trạng đầu lâng lâng đôi khi bị hoa mắt có thể là triệu chứng gặp trong nhiều bệnh, cơ thể mệt mỏi, suy nhược, rối loạn tuần hoàn não, thiếu máu (vì vậy bạn cần xét nghiệm thêm công thức máu để loại trừ), thay đổi huyết áp tư thế,....Với triệu chứng toàn thân chung chung thế này, bác sĩ rất khó để đưa ra chẩn đoán xác định. Bạn nên đến bệnh viện khám và kiểm tra chi tiết để được chẩn đoán và điều trị kịp thời.Triệu chứng tiểu buốt có thể là nhiễm trùng tiểu, bạn để ý mức độ buốt, rắt khi đi tiểu, đi nhiều lần không và có cảm giác tiểu không hết nước tiểu không, đó thường là triệu chứng của nhiễm trùng tiểu và phải xác định bằng xét nghiệm nước tiểu. Nếu nhiễm trùng tiểu thật sự bạn phải uống kháng sinh. Ngoài ra, nếu bạn uống ít nước, bạn sẽ gặp phải triệu chứng tiểu buốt này mà không do nhiễm khuẩn. Bạn nên uống nhiều nước, ít nhất 2-3 lít/ ngày. Triệu chứng tiểu buốt này đôi khi có liên quan đến việc mấy hôm nay bạn mệt nên ăn uống kém, không cung cấp đủ nước cho cơ thể. Dù thế nào, bạn cũng nên xét nghiệm nước tiểu.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/dau-lang-lang-hoa-mat-tieu-buot-va-co-huyet-ap-14090-phai-lam-gi/
1108,"Kích ứng da, mặt sưng sau 10 ngày tiêm PRP phải làm gì?","Kích ứng là phản ứng của cơ thể đáp lại các tác nhân bên ngoài hoặc có sự tổn thương không mong muốn. PRP là sản phẩm tự thân nếu được tách chiết hoàn toàn vô khuẩn và đúng theo quy định thì hoàn toàn không gây kích ứng. Theo bạn mô tả, bạn bị sưng viêm chỗ chích PRP, nhiều khả năng có nhiễm trùng, cần được xử lý tại chỗ hiệu quả hơn nhiều so với uống thuốc là đường toàn thân. Vì vậy, bạn nên đến khám trực tiếp với bác sĩ của bạn để được thăm khám và xử lý tình trạng hiện tại.Hiện tại thẩm mỹ tại Vinmec hầu như không áp dụng kim tiêm đối với PRP để tránh đau, nhiễm trùng và giúp phân bố PRP đều dưới da cũng như tiết kiệm PRP nhất có thể. Sau liệu pháp PRP trẻ hóa da thì da sẽ tái tạo mạnh mẽ nên cần dưỡng ẩm và đắp mặt nạ tích cực.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/kich-ung-da-mat-sung-sau-10-ngay-tiem-prp-phai-lam-gi/
1109,"Em 35 tuổi, chồng 37 tuổi. Em đã đi khám sinh sản, kết quả bình thường. Tinh trùng của chồng 65%, di động 20%. Bác sĩ cho hỏi nếu uống thuốc thì khả năng có thai tự nhiên bao lâu. Nếu làm IUI, IVF chi phí khoảng bao nhiêu?","Để phân tích tinh dịch đồ của nam giới, chúng tôi dựa trên nhiều thông số như thể tích, số lượng, mật độ, độ di động, hình thái. . . kết hợp siêu âm, xét nghiệm máu và thăm khám lâm sàng mới có thể kết luận khả năng sinh sản của nam giới. Do đó, các thông tin bạn cũng cấp chưa đầy đủ để tôi có thể tư vấn cụ thể. Tuy nhiên, sử dụng thuốc điều trị tăng số lượng hay chất lượng tinh trùng hiện nay còn nhiều hạn chế, chủ yếu bệnh lý liên quan đến nội tiết thì sau sử dụng thuốc mới có khả năng cải thiện rõ ràng. Tốt nhất và đơn giản nhất, chồng bạn nên có lối sống lành mạnh như bỏ thuốc lá, thuốc lào, hạn chế rượu bia, thể dục thể thao mức độ nhẹ đến vừa, tránh công việc căng thẳng, ngủ đủ giấc, ăn nhiều rau xanh, hải sản khoảng 2-3 bữa một tuần, ít thức ăn chiên xào, ít đường. Chi phí cho một lần IUI dao động từ 15 triệu, cho một chu kỳ IVF khoảng từ 80 triệu đồng.",https://vnexpress.net/tu-van-vo-sinh-hiem-muon-vo-sinh-khong-vo-vong-p9
1110,Lúc em mang bầu (hiện bé được gần 2 tuổi) em có bị tiểu đường thai kỳ và huyết áp cao trong thời điểm đó. Hiện em đang bị polyp túi mật (chưa có chỉ định cắt bỏ) thì em có được tiêm vaccine không?,"Theo thông tin chị cung cấp, lúc chị mang thai có tiểu đường thai kỳ, huyết áp cao đây là hiện tượng bình thường trong sinh lý thai kỳ. Hiện Chị đang bị Polyp túi mật (chưa có chỉ định cắt bỏ), thì theo quy định 2995 của Bộ Y tế không chống chỉ định chích ngừa vaccine Covid-19 trong trường hợp của chị. Cũng như những loại vaccine khác, khi chích vaccine Covid-19, chị cần theo dõi tình trạng sức khỏe trong vòng 7-28 ngày sau chích. Một số phản ứng thông thường sau chích vaccine có thể kể đến như: khó chịu, sưng đau tại chỗ, sốt, đau đầu, . .",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p72
1111,"Tôi có bệnh suy tuyến yên đang dùng thuốc hằng ngày và bị u tuyến yên đã ổn cách đây 4 năm. Bản thân thường bị rối loạn tiền đình, cơ thể lâu lâu lại bị sưng mí mắt sau khi uống thuốc trị suy tuyến yên. Xin hỏi bác sĩ tôi có thể chích ngừa vaccine Covid-19 không?","Theo bạn mô tả, tình trạng bệnh lý suy tuyến yên của bạn đã ổn định, do đó bạn có thể tiêm ngừa vaccine covid 19, tuy nhiên bạn nên tiêm tại bệnh viện, nơi có đủ điều kiện cấp cứu ban đầu.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p2
1112,Sử dụng kháng sinh kháng viêm sau nhổ răng có ảnh hưởng tới sữa mẹ không?,"Việc sử dụng kháng sinh trong thời gian cho con bú theo khuyến cáo có thể gây ít sữa hoặc mất sữa tạm thời trong thời gian dùng thuốc. Một số kháng sinh được phép dùng khi đang cho con bú, tuy nhiên vì thuốc có bài tiết qua sữa nên nếu trẻ bú mẹ hoàn toàn có thể gây ảnh hưởng cho trẻ trong thời gian mẹ dùng kháng sinh. Con bạn đã 09 tháng tuổi nên ngoài dinh dưỡng từ nguồn sữa mẹ, trẻ còn được bổ sung thêm dinh dưỡng từ bữa ăn dặm nên bạn không nên quá lo lắng nếu bạn phải dùng thuốc kháng sinh.Trước khi quyết định nhổ răng, bạn nên:Cân nhắc giữa lợi ích của việc nhổ răng, phải dùng thuốc kháng sinh và việc có khả năng sữa ít hoặc mất sữa.Nếu việc nhổ răng là cần thiết, bạn nên trao đổi với bác sĩ sẽ kê đơn thuốc kháng sinh để tìm phương án phù hợp nhất cho bạn và đảm bảo quyền lợi được bú sữa mẹ của con.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/su-dung-khang-sinh-khang-viem-sau-nho-rang-co-anh-huong-toi-sua-me-khong/
1113,"Tôi bị nhịp xoang chậm, khoảng 6 tháng đến một năm tái khám kiểm tra một lần. Bác sĩ dặn khi nào thấy mệt chóng mặt thì mới khám. Hiện tôi không uống thuốc. Xin hỏi bác sĩ tôi có nên tiêm vaccine Covid-19 không ạ?","Với tiền sử bệnh lý về tim mạch, chị vẫn tiêm phòng vaccine Covid-19. Tuy nhiên, theo hướng dẫn của Bộ Y tế, những trường hợp mắc bệnh lý mãn tính như chị cần được khám sàng lọc, tiêm phòng vaccine Covid-19 tại tuyến bệnh viện hoặc tại các cơ sở có đủ năng lực về hồi sức cấp cứu ban đầu.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p60
1114,Tình trạng co giật kèm sùi bọt mép là dấu hiệu bệnh gì?,"Con bạn có tình trạng co giật kèm sùi bọt mép thì con bạn cần được đi khám bác sĩ Nội Thần kinh ngay, để chẩn đoán và có kế hoạch điều trị cụ thể. Nếu cần thiết thì bác sĩ có thể chỉ định chụp MRI sọ não để kiểm tra sọ não cho con bạn.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/tinh-trang-co-giat-kem-sui-bot-mep-la-dau-hieu-benh-gi/
